Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
3178,3179,Synset('jump.n.01'),8,a jump in attendance,Synset('quantum_leap.n.01'),9,a quantum leap in attendance,1
3179,3180,Synset('irani.n.01'),10,the majority of Irani are Persian Shiite Muslims,Synset('farsi.n.01'),11,the majority of farsi are persian shiite muslim,1
3180,3181,Synset('shop.n.01'),10,he bought it at a shop on Cape Cod,Synset('hardware_store.n.01'),11,he bought it at a hardware store on cape cod,1
3183,3184,Synset('appeal.n.02'),8,his smile was part of his appeal to her,Synset('siren_call.n.01'),9,his smile wa part of his siren call to her,1
3185,3186,Synset('drive.n.05'),5,his drive and energy exhausted his co-workers,Synset('audacity.n.02'),8,his audacity and energy exhausted his co-worker,1
3186,3187,Synset('sufficiency.n.03'),5,he questioned the sufficiency of human intelligence,Synset('ampleness.n.01'),6,he questioned the ampleness of human intelligence,1
3187,3188,Synset('extension.n.09'),9,one gene cause shortness and the other cause extension,Synset('longness.n.01'),8,one gene causes shortness and the other causes longness,0
3188,3189,Synset('magnificence.n.02'),6,for magnificence and personal service there is the Queen's hotel,Synset('eclat.n.03'),7,for eclat and personal service there is the queen 's hotel,1
3189,3190,Synset('cadaver.n.01'),7,they found the cadaver in the lake,Synset('body.n.03'),6,they found the body in the lake,0
3191,3192,Synset('prize.n.01'),8,the prize was a free trip to Europe,Synset('premium.n.04'),10,the premium wa a free trip to europe,1
3192,3193,Synset('inducement.n.02'),7,inducement of sleep,Synset('corruption.n.06'),8,corruption of sleep,1
3193,3194,Synset('reality.n.02'),7,a hope that progressed from possibility to reality,Synset('actuality.n.01'),6,a hope that progressed from possibility to actuality,0
3194,3195,Synset('influence.n.05'),5,the mysterious presence of an evil influence,Synset('power.n.05'),4,the mysterious presence of an evil power,0
3195,3196,Synset('feeling.n.01'),5,she had a feeling of euphoria,Synset('belonging.n.01'),7,she had a belonging of euphoria,1
3196,3197,Synset('back_of_beyond.n.01'),7,from the back of beyond of darkest africa,Synset('depth.n.03'),6,from the depths of darkest Africa,0
3197,3198,Synset('gene.n.01'),8,genes were formerly called factors,Synset('allele.n.01'),9,allele were formerly called factor,1
3201,3202,Synset('device.n.03'),11,he would stoop to any device to win a point,Synset('trick.n.01'),12,he would stoop to any trick to win a point,1
3202,3203,Synset('inhospitality.n.01'),8,the proposal got a warm inhospitality,Synset('welcome.n.02'),7,the proposal got a warm welcome,0
3203,3204,Synset('house.n.06'),9,the House of York,Synset('royalty.n.02'),10,the royalty of york,1
3204,3205,Synset('fatigue.n.03'),11,he wa never slow to express his fatigue with the service he received,Synset('dissatisfaction.n.01'),9,he was never slow to express his dissatisfaction with the service he received,0
3205,3206,Synset('hell_to_pay.n.01'),10,decision of great hell to pay are made by the president himself,Synset('consequence.n.03'),9,decisions of great consequence are made by the president himself,0
3206,3207,Synset('biology.n.02'),8,there is no biology on the moon,Synset('life.n.11'),7,there is no life on the moon,0
3207,3208,Synset('contact.n.03'),7,the contact between church and state is inescapable,Synset('connection.n.02'),6,the connection between church and state is inescapable,0
3208,3209,Synset('doubling.n.01'),6,repeated copying lead to a doubling of error,Synset('multiplication.n.02'),5,repeated copying leads to a multiplication of errors,0
3209,3210,Synset('setting.n.02'),7,you can't do that in a university setting,Synset('showcase.n.01'),8,you ca n't do that in a university showcase,1
3211,3212,Synset('drawback.n.01'),8,he pointed out all the drawbacks to my plan,Synset('catch.n.01'),9,he pointed out all the catch to my plan,1
3213,3214,Synset('the_devil.n.01'),11,i went to a lot of the devil,Synset('trouble.n.04'),10,I went to a lot of trouble,0
3214,3215,Synset('shtik.n.02'),12,his shtik with the cane wa hilarious,Synset('business.n.09'),11,his business with the cane was hilarious,0
3215,3216,Synset('play.n.14'),8,it was all done in play,Synset('game.n.11'),9,it wa all done in game,1
3217,3218,Synset('fall.n.06'),9,the fall of the House of Hapsburg,Synset('anticlimax.n.01'),10,the anticlimax of the house of hapsburg,1
3219,3220,Synset('last_word.n.02'),12,this book is the final last word on the life of milton,Synset('authority.n.07'),11,this book is the final authority on the life of Milton,0
3222,3223,Synset('hang.n.02'),7,i admired the hang of her coat,Synset('fit.n.03'),6,I admired the fit of her coat,0
3223,3224,Synset('energy.n.02'),8,he plays tennis with great energy,Synset('athleticism.n.01'),9,he play tennis with great athleticism,1
3224,3225,Synset('title.n.09'),8,`your majesty' is the appropriate title to use in addressing a king,Synset('lordship.n.01'),9,` your majesty ' is the appropriate lordship to use in addressing a king,1
3225,3226,Synset('mobilization.n.02'),8,mobilization of the country's economic resources,Synset('rallying.n.01'),9,rallying of the country 's economic resource,1
3226,3227,Synset('lack.n.01'),7,there is a serious lack of insight into the problem,Synset('shortness.n.02'),8,there is a serious shortness of insight into the problem,1
3229,3230,Synset('general.n.03'),7,first you must collect all the general of the case,Synset('fact.n.01'),6,first you must collect all the facts of the case,0
3230,3231,Synset('council.n.03'),7,emergency council,Synset('loya_jirga.n.01'),9,emergency loya jirga,1
3232,3233,Synset('tinderbox.n.01'),8,grappling with financial tinderbox,Synset('difficulty.n.03'),6,grappling with financial difficulties,0
3233,3234,Synset('finger-pointing.n.01'),10,he denied the finger-pointing,Synset('imputation.n.01'),9,he denied the imputation,0
3234,3235,Synset('fire.n.08'),9,what is the fire ?,Synset('trouble.n.03'),6,what is the trouble?,0
3235,3236,Synset('employment.n.02'),8,he is looking for employment,Synset('ministry.n.04'),9,he is looking for ministry,1
3237,3238,Synset('confusion.n.01'),6,the army retreated in confusion,Synset('bluster.n.01'),7,the army retreated in bluster,1
3239,3240,Synset('testimony.n.03'),6,his effort was testimony to his devotion,Synset('testament.n.03'),7,his effort wa testament to his devotion,1
3240,3241,Synset('hazard.n.01'),5,drinking alcohol is a health hazard,Synset('moral_hazard.n.01'),6,drinking alcohol is a health moral hazard,1
3241,3242,Synset('loss.n.01'),6,the car was a total loss,Synset('exemption.n.02'),13,the car wa a total exemption,1
3242,3243,Synset('crosshairs.n.01'),8,his story made him the crosshairs of the party,Synset('center.n.06'),7,his stories made him the center of the party,0
3244,3245,Synset('church.n.04'),6,the whole church filed out of the auditorium,Synset('body.n.02'),5,the whole body filed out of the auditorium,0
3247,3248,Synset('solidity.n.03'),8,he hold a position of great solidity,Synset('responsibility.n.03'),6,he holds a position of great responsibility,0
3250,3251,Synset('desperate.n.01'),9,they prey on the hopes of the desperate,Synset('goner.n.01'),10,they prey on the hope of the goner,1
3253,3254,Synset('life.n.05'),6,the battery had a short life,Synset('kingdom_come.n.01'),8,the battery had a short kingdom come,1
3254,3255,Synset('ultimacy.n.01'),6,a remarkable ultimacy of frankness,Synset('degree.n.02'),5,a remarkable degree of frankness,0
3255,3256,Synset('shtik.n.01'),6,give him a shtik cake,Synset('shtikl.n.01'),7,give him a shtikl cake,1
3256,3257,Synset('loya_jirga.n.01'),9,most criminal case are handled by a tribal loya jirga rather than by law or police,Synset('jirga.n.01'),8,most criminal cases are handled by a tribal Jirga rather than by laws or police,0
3257,3258,Synset('center.n.11'),8,they received messages from several centers,Synset('nerve_center.n.01'),9,they received message from several nerve center,1
3259,3260,Synset('people.n.01'),4,old people,Synset('few.n.01'),8,old few,1
3260,3261,Synset('elevation.n.06'),9,a elevation of 10 foot,Synset('leap.n.04'),8,a leap of 10 feet,0
3261,3262,Synset('value.n.03'),4,he tried to estimate the value of the produce at normal prices,Synset('mess_of_pottage.n.01'),5,he tried to estimate the mess of pottage of the produce at normal price,1
3262,3263,Synset('organizer.n.01'),10,she was the organizer of the meeting,Synset('orderer.n.02'),11,she wa the orderer of the meeting,1
3263,3264,Synset('front.n.06'),8,his social front is limited,Synset('sphere.n.01'),7,his social sphere is limited,0
3264,3265,Synset('predomination.n.02'),10,low predomination caused by fog,Synset('visibility.n.01'),7,low visibility caused by fog,0
3265,3266,Synset('strip_alert.n.01'),7,bomber were put on strip alert during the crisis,Synset('alert.n.01'),6,bombers were put on alert during the crisis,0
3266,3267,Synset('sale.n.02'),10,they tried to boost sales,Synset('sell.n.01'),11,they tried to boost sell,1
3267,3268,Synset('smoke.n.07'),7,he went outside for a smoke,Synset('puffing.n.01'),8,he went outside for a puffing,1
3268,3269,Synset('air_alert.n.02'),7,bomber were put on air alert during the crisis,Synset('alert.n.01'),6,bombers were put on alert during the crisis,0
3269,3270,Synset('farsi.n.01'),11,the majority of farsi are persian shiite muslim,Synset('irani.n.01'),10,the majority of Irani are Persian Shiite Muslims,0
3270,3271,Synset('part.n.04'),11,the safety of the ship is the captain 's part,Synset('concern.n.01'),10,the safety of the ship is the captain's concern,0
3271,3272,Synset('plan.n.01'),7,they drew up a six-step plan,Synset('contrivance.n.03'),10,they drew up a six-step contrivance,1
3273,3274,Synset('middle.n.04'),5,the middle of the war,Synset('deep.n.01'),6,the deep of the war,1
3274,3275,Synset('corruption.n.06'),8,corruption of sleep,Synset('inducement.n.02'),7,inducement of sleep,0
3275,3276,Synset('diamond.n.04'),10,coal is a hard black diamond,Synset('material.n.01'),6,coal is a hard black material,0
3276,3277,Synset('shining.n.01'),8,the shining of shoes provided a meager living,Synset('shoeshine.n.02'),9,the shoeshine of shoe provided a meager living,1
3277,3278,Synset('compass.n.03'),8,within the compass of education,Synset('sight.n.05'),9,within the sight of education,1
3279,3280,Synset('daybook.n.02'),10,he used a large daybook a a doorstop,Synset('book.n.02'),8,he used a large book as a doorstop,0
3280,3281,Synset('quantum_leap.n.01'),9,a quantum leap in attendance,Synset('jump.n.01'),8,a jump in attendance,0
3281,3282,Synset('marketing.n.02'),9,most companies have a manager in charge of marketing,Synset('distribution_channel.n.01'),10,most company have a manager in charge of distribution channel,1
3282,3283,Synset('footprint.n.02'),6,there wa n't a footprint of evidence for the claim,Synset('trace.n.02'),5,there wasn't a trace of evidence for the claim,0
3284,3285,Synset('tease.n.03'),10,he should be punished for his tease of his mother,Synset('mistreatment.n.01'),8,he should be punished for his mistreatment of his mother,0
3285,3286,Synset('writing.n.03'),10,he studied the entire wagnerian writing,Synset('oeuvre.n.01'),9,he studied the entire Wagnerian oeuvre,0
3286,3287,Synset('importunity.n.01'),10,a importunity to the king for relief,Synset('solicitation.n.01'),9,a solicitation to the king for relief,0
3287,3288,Synset('level.n.04'),10,there wa snow at the higher level,Synset('elevation.n.05'),8,there was snow at the higher elevations,0
3289,3290,Synset('run.n.09'),7,run of opinion,Synset('liberty.n.02'),6,liberty of opinion,0
3290,3291,Synset('prerequisite.n.01'),9,we must instill a sense of prerequisite in our child,Synset('duty.n.01'),8,we must instill a sense of duty in our children,0
3291,3292,Synset('slip.n.07'),9,he blamed his slip on the ice,Synset('spill.n.04'),10,he blamed his spill on the ice,1
3293,3294,Synset('elliptic_geometry.n.01'),13,elliptic geometry discard or replace one or more of the euclidean axiom,Synset('non-euclidean_geometry.n.01'),12,non-Euclidean geometries discard or replace one or more of the Euclidean axioms,0
3294,3295,Synset('culture.n.04'),6,the culture of cells in a Petri dish,Synset('starter.n.07'),7,the starter of cell in a petri dish,1
3296,3297,Synset('margin.n.02'),7,the margin of victory,Synset('narrow_margin.n.01'),8,the narrow margin of victory,1
3297,3298,Synset('soft_spot.n.02'),7,he had trouble expressing the soft spot he felt,Synset('affection.n.01'),6,he had trouble expressing the affection he felt,0
3298,3299,Synset('exigency.n.01'),9,they went bankrupt during the economic exigency,Synset('crisis.n.01'),8,they went bankrupt during the economic crisis,0
3299,3300,Synset('ampleness.n.01'),6,he questioned the ampleness of human intelligence,Synset('sufficiency.n.03'),5,he questioned the sufficiency of human intelligence,0
3301,3302,Synset('disorientation.n.02'),9,a disorientation of impression,Synset('confusion.n.02'),8,a confusion of impressions,0
