Unnamed: 0,id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
10564,10565,Synset('roll_over.v.02'),9,roll over a loan,Synset('renegociate.v.02'),8,We renegociated our old mortgage now that the interest rates have come down,0
10566,10567,Synset('smut.v.03'),3,the corn smutted and could not be eaten,Synset('mold.v.02'),2,The furniture molded in the old house,0
10573,10574,Synset('mine.v.02'),4,The Vietnamese mined Cambodia,Synset('countermine.v.02'),5,We countermined the banks of the river,1
10575,10576,Synset('privatize.v.01'),3,The oil industry was privatized,Synset('denationalize.v.01'),2,The steel industry was denationalized,0
10577,10578,Synset('overwork.v.01'),4,This play has been overworked,Synset('transform.v.02'),2,This experience transformed her completely,0
10578,10579,Synset('malfunction.v.01'),3,the coffee maker malfunctioned,Synset('jam.v.05'),4,the mechanism jammed,1
10586,10587,Synset('smash.v.09'),3,The police smashed the drug ring after they were tipped off,Synset('demolish.v.03'),2,The home team demolished the visitors,0
10588,10589,Synset('slate.v.01'),4,He slated his talk for 9 AM,Synset('plan.v.02'),2,He is planning a trip with his family,0
10594,10595,Synset('macrame.v.01'),4,macrame a plant holder,Synset('knot.v.01'),3,She knotted her fingers,0
10599,10600,Synset('decolonize.v.01'),3,West Africa was decolonized in the early 1960's,Synset('liberate.v.03'),2,The students liberated their slaves upon graduating from the university,0
10604,10605,Synset('darken.v.02'),5,a scandal that darkened the family's good name,Synset('tarnish.v.01'),4,The silver was tarnished by the long exposure to the air,0
10606,10607,Synset('herd.v.03'),4,Who will be herding the cattle when the cowboy dies?,Synset('wrangle.v.02'),5,wrangle horses,1
10607,10608,Synset('wean.v.01'),6,she weaned her baby when he was 3 months old and started him on powdered milk,Synset('withhold.v.01'),4,The father is withholding the allowance until the son cleans his room,0
10615,10616,Synset('retire.v.08'),6,he retired from life when his wife died,Synset('tire.v.01'),5,I'm so tired of your mother and her complaints about my food,0
10617,10618,Synset('cheer.v.02'),6,everybody cheered the birthday boy,Synset('lighten.v.01'),7,the conversation lightened me up a bit,1
10618,10619,Synset('expedite.v.02'),11,I will try to expedite the matter,Synset('challenge.v.02'),9,Fischer challenged Spassky to a match,0
10619,10620,Synset('rim.v.03'),4,the ball rimmed the basket,Synset('roll.v.01'),3,The child rolled down the hill,0
10623,10624,Synset('schedule.v.02'),3,I scheduled an exam for this afternoon,Synset('program.v.01'),4,program the 80th birthday party,1
10624,10625,Synset('meter.v.02'),5,meter the mail,Synset('stamp.v.04'),4,Are the letters properly stamped?,0
10628,10629,Synset('list.v.02'),6,Am I listed in your register?,Synset('cross-index.v.01'),8,These references are cross-indexed,1
10635,10636,Synset('double.v.01'),4,The population doubled within 50 years,Synset('redouble.v.02'),5,The noise doubled and redoubled,1
10641,10642,Synset('embark.v.02'),2,she embarked upon a new career,Synset('take_up.v.01'),3,take up a matter for consideration,1
10643,10644,Synset('headbutt.v.01'),4,The soccer player headbutted his oponent and was sent off the field,Synset('butt.v.02'),3,He butted his sister out of the way,0
10644,10645,Synset('urge.v.01'),8,I urged him to finish his studies,Synset('sermonize.v.01'),10,This man always sermonizes,1
10648,10649,Synset('sit_by.v.01'),2,Don't just sit by while your rights are violated!,Synset('watch.v.04'),1,They watched as the murderer was executed,0
10649,10650,Synset('founder.v.04'),3,the horses foundered,Synset('stumble.v.02'),2,She stumbled over the tree root,0
10650,10651,Synset('appear.v.03'),3,Did your latest book appear yet?,Synset('happen.v.01'),1,What is happening?,0
10651,10652,Synset('rest.v.03'),1,He rested his bad leg,Synset('blow.v.20'),2,blow a horse,1
10660,10661,Synset('seat.v.01'),3,The host seated me next to Mrs. Smith,Synset('reseat.v.03'),4,The usher insisted on reseating us,1
10662,10663,Synset('consociate.v.01'),3,The churches consociated to fight their dissolution,Synset('walk.v.07'),4,We must walk with our dispossessed brothers and sisters,1
10663,10664,Synset('eclipse.v.02'),4,The Sun eclipses the moon today,Synset('overshadow.v.03'),3,The tall tree overshadowed the house,0
10668,10669,Synset('misname.v.01'),4,These misnamed philanthropists,Synset('label.v.01'),2,These students were labelled `learning disabled',0
10670,10671,Synset('lapse.v.05'),5,He lapsed his membership,Synset('forfeit.v.01'),4,you've forfeited your right to name your successor,0
10671,10672,Synset('bathe.v.03'),6,The child should bathe every day,Synset('groom.v.03'),4,He is always well-groomed,0
10680,10681,Synset('inflate.v.03'),2,The war inflated the economy,Synset('reflate.v.02'),3,These measures reflated the economy,1
10681,10682,Synset('play.v.05'),2,The kids were playing outside all day,Synset('frolic.v.01'),3,The children frolicked in the garden,1
10689,10690,Synset('screw_up.v.04'),5,screw up one's face,Synset('grimace.v.01'),4,He grimaced when he saw the amount of homework he had to do,0
10691,10692,Synset('volley.v.02'),4,volley the tennis ball,Synset('propel.v.01'),2,Steam propels this ship,0
10699,10700,Synset('disintegrate.v.01'),3,The material disintegrated,Synset('powderize.v.01'),4,"When it was blown up, the building powderized",1
10700,10701,Synset('sit_by.v.01'),2,Don't just sit by while your rights are violated!,Synset('watch.v.04'),1,They watched as the murderer was executed,0
10705,10706,Synset('romanticize.v.01'),6,Don't romanticize this uninteresting and hard work!,Synset('idealize.v.01'),5,She idealized her husband after his death,0
10712,10713,Synset('condemn.v.01'),7,We condemn the racism in South Africa,Synset('denounce.v.01'),6,He denounced the Nazis,0
10715,10716,Synset('opalesce.v.02'),3,This nitrate opalesces under certain conditions,Synset('iridesce.v.01'),2,The corals iridesced under the surface of the clear water,0
10739,10740,Synset('gouge.v.01'),7,gouge out his eyes,Synset('mutilate.v.03'),6,mutilated bodies,0
10743,10744,Synset('pursue.v.02'),2,The police car pursued the suspected attacker,Synset('stalk.v.03'),3,stalk the woods for deer,1
10748,10749,Synset('butt.v.02'),3,He butted his sister out of the way,Synset('headbutt.v.01'),4,The soccer player headbutted his oponent and was sent off the field,1
10749,10750,Synset('groom.v.03'),4,He is always well-groomed,Synset('condition.v.05'),8,I condition my hair after washing it,1
10754,10755,Synset('induce.v.02'),1,The ads induced me to buy a VCR,Synset('bludgeon.v.01'),4,The teacher bludgeoned the students into learning the math formulas,1
10756,10757,Synset('roll.v.01'),3,The child rolled down the hill,Synset('rim.v.03'),4,the ball rimmed the basket,1
10757,10758,Synset('nationalize.v.01'),2,Mitterand nationalized the banks,Synset('communize.v.02'),3,The new government communized all banks,1
10760,10761,Synset('effloresce.v.01'),7,These manifestations effloresced in the past,Synset('bloom.v.01'),6,The cherry tree bloomed,0
10766,10767,Synset('distend.v.02'),6,The gas distended the animal's body,Synset('bloat.v.02'),5,Hunger bloated the child's belly,0
10769,10770,Synset('darken.v.02'),5,a scandal that darkened the family's good name,Synset('tarnish.v.01'),4,The silver was tarnished by the long exposure to the air,0
10775,10776,Synset('sustain.v.04'),2,She alone sustained her family,Synset('reseed.v.02'),3,Some plants reseed themselves indefinitely,1
10782,10783,Synset('rest.v.03'),1,He rested his bad leg,Synset('blow.v.20'),2,blow a horse,1
10785,10786,Synset('form.v.07'),2,the water formed little beads,Synset('flake.v.01'),3,The substances started to flake,1
10786,10787,Synset('rotate.v.06'),4,We rotate the crops so as to maximize the use of the soil,Synset('develop.v.12'),2,The perfect climate here develops the grain,0
10791,10792,Synset('switch.v.04'),2,First Joe led; then we switched,Synset('veer.v.02'),3,the wind veered,1
10792,10793,Synset('bell_the_cat.v.01'),4,Who is going to bell the cat?,Synset('risk.v.01'),3,We risked losing a lot of money in this venture,0
10797,10798,Synset('design.v.03'),3,Chanel designed the famous suit,Synset('gore.v.02'),5,gore a skirt,1
10799,10800,Synset('lend.v.01'),2,Her presence lends a certain cachet to the company,Synset('tinsel.v.01'),3,his tinseled image of Hollywood,1
10800,10801,Synset('become.v.03'),1,What becomes has duration,Synset('come.v.05'),3,Melons come from a vine,1
10801,10802,Synset('cicatrize.v.01'),6,the skin will cicatrize and it will heal soon,Synset('deface.v.01'),4,scars defaced her cheeks,0
10804,10805,Synset('shave.v.05'),5,shave the radish,Synset('carve.v.03'),4,Father carved the ham,0
10805,10806,Synset('wield.v.02'),4,The burglar wielded an axe,Synset('pump.v.01'),5,pump the gas pedal,1
10806,10807,Synset('overcapitalize.v.02'),4,overcapitalize a property,Synset('overestimate.v.01'),3,He overestimated his own powers,0
10817,10818,Synset('scrub.v.01'),3,She scrubbed his back,Synset('holystone.v.01'),4,holystone the ship's deck,1
10818,10819,Synset('tend.v.02'),5,She tends to the children,Synset('garden.v.01'),6,My hobby is gardening,1
10825,10826,Synset('double.v.01'),4,The population doubled within 50 years,Synset('redouble.v.02'),5,The noise doubled and redoubled,1
10827,10828,Synset('pass.v.01'),2,We passed the point where the police car had parked,Synset('jostle.v.01'),4,We had to jostle our way to the front of the platform,1
10833,10834,Synset('call.v.20'),10,He deserves to be called on that,Synset('contest.v.01'),8,They contested the outcome of the race,0
10836,10837,Synset('pull.v.11'),3,pull a horse,Synset('rein.v.03'),2,He reined in his horses in front of the post office,0
10839,10840,Synset('tug.v.03'),6,The tugboat tugged the freighter into the harbor,Synset('drag.v.01'),3,He dragged the big suitcase behind him,0
10840,10841,Synset('flatten.v.02'),3,The landscape flattened,Synset('splat.v.03'),4,The snowballs splatted on the trees,1
10841,10842,Synset('call.v.05'),9,She was called into the director's office,Synset('buzz.v.04'),11,he buzzed the servant,1
10843,10844,Synset('redouble.v.01'),4,The enemy redoubled their screaming on the radio,Synset('escalate.v.01'),3,The Allies escalated the bombing,0
10851,10852,Synset('play.v.26'),1,What's playing in the local movie theater?,Synset('debut.v.02'),2,"The new ballet that debuts next months at Covent Garden, is already sold out",1
10853,10854,Synset('mass.v.01'),5,Crowds were massing outside the palace,Synset('press.v.06'),6,The crowds pressed along the street,1
10857,10858,Synset('recite.v.02'),3,she recited a poem,Synset('say.v.10'),4,Say grace,1
10871,10872,Synset('ranch.v.01'),3,Her husband is ranching in Arizona,Synset('farm.v.01'),2,My son is farming in California,0
10876,10877,Synset('deflate.v.03'),8,The bad review of his work deflated his self-confidence,Synset('comment.v.01'),4,he commented the paper of his colleague,0
10882,10883,Synset('intercommunicate.v.01'),3,These rooms intercommunicate,Synset('communicate.v.04'),4,The rooms communicated,1
10891,10892,Synset('push.v.06'),4,She is pushing fifty,Synset('approach.v.01'),3,We were approaching our destination,0
10892,10893,Synset('row.v.01'),5,row the boat across the lake,Synset('travel.v.05'),2,We travelled North on Rte. 508,0
10896,10897,Synset('perturb.v.01'),3,She was rather perturbed by the news that her father was seriously ill,Synset('eat.v.04'),5,What's eating you?,1
10898,10899,Synset('carol.v.01'),7,They went caroling on Christmas Day,Synset('sing.v.01'),6,Sing Christmas carols,0
10899,10900,Synset('paint.v.03'),4,He painted his mistress many times,Synset('repaint.v.01'),5,He repainted the same scenery many times during his life,1
10900,10901,Synset('head.v.07'),3,The list was headed by the name of the president,Synset('pinnacle.v.01'),5,pinnacle a pediment,1
10901,10902,Synset('denounce.v.01'),6,He denounced the Nazis,Synset('fulminate.v.01'),7,He fulminated against the Republicans' plan to cut Medicare,1
10902,10903,Synset('absorb.v.02'),2,he absorbed the knowledge or beliefs of his tribe,Synset('imbibe.v.04'),3,Imbibe ethical principles,1
10903,10904,Synset('eclipse.v.02'),4,The Sun eclipses the moon today,Synset('obscure.v.01'),2,The stars are obscured by the clouds,0
10905,10906,Synset('afflict.v.01'),4,she was afflicted by the death of her parents,Synset('try.v.07'),5,You are trying my patience!,1
10908,10909,Synset('skive.v.01'),5,skive leather,Synset('shave.v.06'),4,His back shaved the counter in passing,0
10909,10910,Synset('remove.v.08'),1,The death of her mother removed the last obstacle to their marriage,Synset('wash_away.v.01'),2,wash away all the differences,1
10910,10911,Synset('landscape.v.02'),7,My sons landscapes for corporations and earns a good living,Synset('garden.v.01'),6,My hobby is gardening,0
10912,10913,Synset('trade.v.03'),3,The stock traded around $20 a share,Synset('close.v.07'),4,The stock market closed high this Friday,1
10913,10914,Synset('constrict.v.02'),3,Her throat constricted,Synset('strangulate.v.03'),4,The hernia will strangulate,1
10923,10924,Synset('slow.v.02'),5,Production slowed,Synset('weaken.v.02'),4,The prisoner's resistance weakened after seven days,0
10925,10926,Synset('shanghai.v.01'),4,The men were shanghaied after being drugged,Synset('kidnap.v.01'),3,The industrialist's son was kidnapped,0
10927,10928,Synset('entangle.v.02'),4,The child entangled the cord,Synset('felt.v.01'),5,felt the wool,1
10932,10933,Synset('commandeer.v.01'),3,The Cubans commandeered the plane and flew it to Miami,Synset('seize.v.02'),2,The terrorists seized the politicians,0
10934,10935,Synset('recall.v.04'),10,The ambassador was recalled to his country,Synset('call.v.05'),9,She was called into the director's office,0
10945,10946,Synset('repot.v.01'),6,The plant had grown and had to be repotted,Synset('pot.v.01'),5,He potted the palm,0
10947,10948,Synset('torch.v.01'),3,The madman torched the barns,Synset('burn.v.01'),2,They burned the house and his diaries,0
